epoch,train_time_s,val_time_s,total_time_s
1,968.7076952457428,62.936121702194214,1031.6444907188416
2,951.0263159275055,66.34084343910217,1017.3677041530609
3,948.7433700561523,62.26277565956116,1011.0066125392914
4,942.1695439815521,64.23932337760925,1006.409437417984
5,949.9034140110016,64.05399680137634,1013.9579577445984
6,933.0483541488647,62.48630619049072,995.535222530365
7,937.6594474315643,62.22435688972473,999.8842194080353
8,942.7986934185028,64.19496583938599,1006.9941959381104
9,937.194726228714,64.79636192321777,1001.9946591854095
10,936.7433309555054,62.6207013130188,999.3646154403687
11,937.011031627655,62.887681007385254,999.8995273113251
12,936.098680973053,65.0455048084259,1001.1446251869202
13,924.7598307132721,62.49105381965637,987.2513570785522
14,924.263293504715,62.75938057899475,987.0232443809509
15,921.3240804672241,62.395939350128174,983.7206063270569
16,1073.1893587112427,64.79577255249023,1137.9856433868408
17,983.3039970397949,63.703672885894775,1047.0081226825714
18,933.5604717731476,98.45944404602051,1032.0204248428345
19,925.8064932823181,63.21536326408386,989.0229506492615
20,925.858286857605,63.05518078804016,988.9144599437714
21,1006.6457781791687,65.35592794418335,1072.0022599697113
22,927.1681895256042,63.317007064819336,990.4857189655304
23,940.7672905921936,63.22856140136719,1003.9963798522949
24,932.1660342216492,65.7350504398346,997.901664018631
25,940.5753803253174,62.857810735702515,1003.4337170124054
26,940.2066168785095,62.24665880203247,1002.4544215202332
27,938.2625823020935,63.0095956325531,1001.2726793289185
28,948.990710735321,63.21800088882446,1012.2091886997223
29,948.9384009838104,63.11141633987427,1012.0500831604004
30,935.9337937831879,60.91668963432312,996.8509531021118
31,924.0101954936981,58.7063262462616,982.717084646225
32,946.7035090923309,62.44914197921753,1009.1536221504211
33,954.194132566452,62.13640594482422,1016.331042766571
34,943.7061905860901,62.513497829437256,1006.2202446460724
35,972.4704360961914,62.988866567611694,1035.4624075889587
36,941.8606781959534,62.191572189331055,1004.0531270503998
37,938.0678889751434,62.64392066001892,1000.712247133255
38,949.4902958869934,63.83842706680298,1013.3292648792267
39,945.8856337070465,62.681747913360596,1008.5677769184113
40,949.1608555316925,62.603888750076294,1011.7651660442352
41,950.9704990386963,63.74813985824585,1014.7192029953003
42,957.2364149093628,63.15005588531494,1020.3868839740753
43,950.8873093128204,64.27689623832703,1015.1647276878357
44,942.8784005641937,63.64682102203369,1006.5256152153015
45,953.1274833679199,63.11717462539673,1016.2451825141907
46,954.0350060462952,62.99144411087036,1017.0270059108734
47,943.5282754898071,63.34387969970703,1006.8727593421936
48,944.8491065502167,66.38997435569763,1011.2395656108856
49,951.5985124111176,65.77578949928284,1017.3747880458832
50,983.02641248703,69.52942848205566,1052.5564386844635
51,961.5744340419769,63.465280055999756,1025.04026389122
52,949.7198450565338,63.50204920768738,1013.2224016189575
53,952.5056595802307,63.07003855705261,1015.576254606247
54,944.5436208248138,65.3246591091156,1009.8689861297607
55,940.7461934089661,64.68313241004944,1005.4298536777496
56,940.9418625831604,64.28733658790588,1005.2297434806824
57,944.792454957962,65.2957284450531,1010.0886826515198
58,944.2181718349457,63.3691623210907,1007.5878760814667
59,952.3982899188995,64.89700484275818,1017.2958023548126
60,948.3559892177582,62.84017610549927,1011.1971604824066
61,943.7238223552704,63.18950867652893,1006.9138803482056
62,948.4998347759247,63.558141469955444,1012.0585749149323
63,945.0490846633911,61.100728273391724,1006.1503331661224
64,948.213618516922,63.68965482711792,1011.9037656784058
65,937.6063764095306,64.24599838256836,1001.8528912067413
66,943.7133333683014,63.95315432548523,1007.6670475006104
67,957.9642198085785,62.30089592933655,1020.2656886577606
68,943.2689838409424,62.15379881858826,1005.4233474731445
69,952.5690529346466,62.57242465019226,1015.1420073509216
70,950.0423076152802,62.91767239570618,1012.9605405330658
71,947.2932097911835,62.973814249038696,1010.2676756381989
72,952.824266910553,62.44389271736145,1015.268712759018
73,950.630784034729,62.47267460823059,1013.1039967536926
74,951.1960175037384,65.24331545829773,1016.4398639202118
75,956.6775603294373,63.7306170463562,1020.4087371826172
76,947.0249559879303,62.353928565979004,1009.3792777061462
77,938.4302248954773,62.71998476982117,1001.1507797241211
78,945.1834716796875,61.82450246810913,1007.0086724758148
79,943.9624633789062,62.69312882423401,1006.6560859680176
80,948.0163595676422,63.60115075111389,1011.6181335449219
81,940.6221141815186,63.88882040977478,1004.511461019516
82,934.0208067893982,63.6457736492157,997.6673049926758
83,952.6421890258789,65.19417119026184,1017.8369750976562
84,940.4088940620422,62.45611643791199,1002.8656558990479
85,941.8474786281586,62.73674011230469,1004.5848035812378
86,942.3529586791992,62.876014709472656,1005.2294797897339
87,939.728147983551,62.36850881576538,1002.0971925258636
88,964.835508108139,64.46897721290588,1029.3049376010895
89,941.9700465202332,62.904051303863525,1004.8746418952942
90,941.6896159648895,63.32225012779236,1005.0123720169067
91,944.0551972389221,63.39565467834473,1007.4514291286469
92,950.5494158267975,64.72087550163269,1015.2708423137665
93,950.7935819625854,63.95152306556702,1014.745724439621
94,955.3277294635773,64.91225266456604,1020.2405183315277
95,954.6991436481476,68.53390526771545,1023.2339227199554
96,951.829024553299,64.71928668022156,1016.5488910675049
97,945.4736630916595,65.42353868484497,1010.8977055549622
98,955.2969551086426,66.5261664390564,1021.8236718177795
99,950.6971554756165,61.907392740249634,1012.6050918102264
100,896.0285801887512,60.214011907577515,956.2431170940399
