epoch,batch,loss
1,320,0.8459278711913217
2,320,0.7868261199382327
3,320,0.7763306517200592
4,320,0.7728076940420956
5,320,0.7711218450158467
6,320,0.7701735557835925
7,320,0.7678581130461135
8,320,0.7663870207090582
9,320,0.7640386195199842
10,320,0.7611764434464272
11,320,0.7589290680767297
12,320,0.7498628308062875
13,320,0.7369997692077445
14,320,0.7247025758520627
15,320,0.7193709600440954
16,320,0.7146340172826979
17,320,0.7095620077460421
18,320,0.7058779902184584
19,320,0.7021857512438004
20,320,0.6991260594575529
21,320,0.6945908304591671
22,320,0.6913887176067157
23,320,0.6836112617847442
24,320,0.6793038255192816
25,320,0.6752578593244195
26,320,0.6730184400096094
27,320,0.6687501114676626
28,320,0.6630218912813204
29,320,0.6587475454336326
30,320,0.6534745125547576
31,320,0.6492245989431106
32,320,0.6423564326479928
33,320,0.636865038352598
34,320,0.6321725112462218
35,320,0.6283858403317584
36,320,0.6217470696573082
37,320,0.6192975992516196
38,320,0.6155199816912712
39,320,0.6092243542953428
40,320,0.6038315902396529
41,320,0.5983605502026584
42,320,0.5970857554843993
43,320,0.5905496402995715
44,320,0.5882592452670263
45,320,0.5857737859255496
46,320,0.5801584191825995
47,320,0.579911536448808
48,320,0.5747794959644466
49,320,0.5758654324372617
50,320,0.5719801415510838
51,320,0.5684519847062144
52,320,0.5647740376971695
53,320,0.5620184237977842
54,320,0.5593085589611049
55,320,0.5606111601284998
56,320,0.5564238349980954
57,320,0.5527200652135333
58,320,0.5517215345955054
59,320,0.5499003705000745
60,320,0.5460564355304703
61,320,0.5455814998413528
62,320,0.5424575219774112
63,320,0.5399612702314063
64,320,0.5391852960634403
65,320,0.5387448577227631
66,320,0.5363074733155074
67,320,0.5334304009807773
68,320,0.5320600921329595
69,320,0.5293645602116007
70,320,0.5297143380929821
71,320,0.5296369566976804
72,320,0.5261230400057897
73,320,0.5237215712739466
74,320,0.5226027816381632
75,320,0.522174571338429
76,320,0.5197830769941832
77,320,0.5183323439677834
78,320,0.518237870586799
79,320,0.5158887932385783
80,320,0.513516743882233
81,320,0.5119951072222908
82,320,0.5105777805733445
83,320,0.5113139604937518
84,320,0.5098624609843656
85,320,0.5077905420026823
86,320,0.5073495172424682
87,320,0.5056527661965293
88,320,0.5034063362010686
89,320,0.5044443670255558
90,320,0.5015236912252804
91,320,0.5051418252256041
92,320,0.5006493339686643
93,320,0.498300852914881
94,320,0.4997748601770704
95,320,0.4980899799726525
96,320,0.4965298629847206
97,320,0.495000473948629
98,320,0.4950972768180043
99,320,0.49482882073476686
100,320,0.49289381825313877
