epoch,chunk_id,batch,train_loss,val_loss
1,0,0,0.9992451720504695,
1,0,1,0.9463468822110418,
1,0,2,0.9023579960624208,
1,0,3,0.8687216032736923,
1,0,4,0.8516090825582395,
1,0,5,0.8477815090611202,
1,0,6,0.8412180000372425,
1,0,7,0.8357770396359611,
1,0,8,0.8339130985246185,
1,0,9,0.8317698566378054,
1,0,10,0.8312198243239171,
1,0,11,0.8286869454427768,
1,0,12,0.8279598688450871,
1,0,13,0.8274980519444102,
1,0,14,0.8295777805258591,
1,0,15,0.8295400199017892,
1,1,0,0.8261903612590116,
1,1,1,0.8274080747077175,
1,1,2,0.8277275539280521,
1,1,3,0.8265308475604161,
1,1,4,0.8260690714435492,
1,1,5,0.827642602990129,
1,1,6,0.825832246160932,
1,1,7,0.8251014039420638,
1,1,8,0.8266447496054676,
1,1,9,0.8261849125576759,
1,1,10,0.825802623618022,
1,1,11,0.8249526950376038,
1,1,12,0.8255852984652005,
1,1,13,0.8243933583438007,
1,1,14,0.825038911634413,
1,1,15,0.8273054152213714,
1,2,0,0.8238505026165401,
1,2,1,0.8256430948626088,
1,2,2,0.8266215458132304,
1,2,3,0.82468622107037,
1,2,4,0.8251203184069782,
1,2,5,0.8249449854241887,
1,2,6,0.8261497897931549,
1,2,7,0.8246006678684543,
1,2,8,0.8254199301951115,
1,2,9,0.8244762951129219,
1,2,10,0.8252830237666152,
1,2,11,0.8258687920786499,
1,2,12,0.8237525230147839,
1,2,13,0.8250743196591115,
1,2,14,0.8235845641342469,
1,2,15,0.8253597463009343,
1,3,0,0.8252904109229189,
1,3,1,0.8251162417418617,
1,3,2,0.8255825302545872,
1,3,3,0.8243044134132298,
1,3,4,0.8249931560940305,
1,3,5,0.825425441863751,
1,3,6,0.8246634595480555,
1,3,7,0.8257957850253308,
1,3,8,0.8257177585750453,
1,3,9,0.8228272004219321,
1,3,10,0.8241960187019293,
1,3,11,0.8253647756842551,
1,3,12,0.8236719806136688,
1,3,13,0.8250101239621173,
1,3,14,0.8241173149547842,
1,3,15,0.826056195821216,
1,4,0,0.8250178883188293,
1,4,1,0.8243995144577801,
1,4,2,0.8248843277378664,
1,4,3,0.8235532709325657,
1,4,4,0.8240501290715425,
1,4,5,0.8253850815165374,
1,4,6,0.8258008317249232,
1,4,7,0.8258526398205495,
1,4,8,0.8251490881736089,
1,4,9,0.825103785953322,
1,4,10,0.8253178702221972,
1,4,11,0.8240417689697359,
1,4,12,0.8239850618229878,
1,4,13,0.8251254375222489,
1,4,14,0.8253941624325161,
1,4,15,0.8263411609596596,
1,5,0,0.8241707617804718,
1,5,1,0.8246058943836385,
1,5,2,0.8234256372412911,
1,5,3,0.8241963734404086,
1,5,4,0.8248856888182569,
1,5,5,0.8241710027359745,
1,5,6,0.8253707806195635,
1,5,7,0.824382001298877,
1,5,8,0.822920464701887,
1,5,9,0.8243773630550049,
1,5,10,0.8240984053090765,
1,5,11,0.8245848182330413,
1,5,12,0.8251146938265097,
1,5,13,0.8238734653422213,
1,5,14,0.8237148997078134,
1,5,15,0.8247461629205282,
1,6,0,0.8254988885963106,
1,6,1,0.8236680270880528,
1,6,2,0.8242847783625238,
1,6,3,0.8243957446135869,
1,6,4,0.8232531914969826,
1,6,5,0.8234869948467631,
1,6,6,0.8235605730977414,
1,6,7,0.8239240881033322,
1,6,8,0.8233347980674943,
1,6,9,0.8231943530827819,
1,6,10,0.8229236217479191,
1,6,11,0.8231899734133519,
1,6,12,0.8222430570310774,
1,6,13,0.8224297205236641,
1,6,14,0.8221262388621654,
1,6,15,0.8228498429911322,
1,7,0,0.8250865122998151,
1,7,1,0.8249577127655284,
1,7,2,0.8254385680919505,
1,7,3,0.8248523093472414,
1,7,4,0.8235102373217555,
1,7,5,0.8252192520176965,
1,7,6,0.8261127391652567,
1,7,7,0.824360456248629,
1,7,8,0.8241760529348775,
1,7,9,0.8248195992863755,
1,7,10,0.8246609919018294,
1,7,11,0.8239958411482943,
1,7,12,0.8240316708638993,
1,7,13,0.8234307458600422,
1,7,14,0.8241745220486592,
1,7,15,0.8244494376529243,
1,8,0,0.8226825833180338,
1,8,1,0.8218328104330292,
1,8,2,0.8227622174856457,
1,8,3,0.820932964183784,
1,8,4,0.8203725933162649,
1,8,5,0.820932723064147,
1,8,6,0.8204636349064822,
1,8,7,0.8216682547461218,
1,8,8,0.821340745597245,
1,8,9,0.818036696696444,
1,8,10,0.8195072443773139,
1,8,11,0.8187594522678053,
1,8,12,0.816470426599363,
1,8,13,0.814860110007024,
1,8,14,0.811262459481718,
1,8,15,0.8057087405194363,
1,9,0,0.8283908886851616,
1,9,1,0.8234351676153578,
1,9,2,0.8260466301858972,
1,9,3,0.8258115681116109,
1,9,4,0.8318846955508772,
1,9,5,0.8243497565066202,
1,9,6,0.8242611443755832,
1,9,7,0.8268850030940358,
1,9,8,0.8272476117967036,
1,9,9,0.8246536610531308,
1,9,10,0.8244509814711718,
1,9,11,0.8247739935792868,
1,9,12,0.824746054007816,
1,9,13,0.8245424943391797,
1,9,14,0.8249931947986103,
1,9,15,0.8232642435592104,
1,10,0,0.8218979168187777,
1,10,1,0.8215027966372364,
1,10,2,0.8223762740361,
1,10,3,0.8212039145926805,
1,10,4,0.8218633349930987,
1,10,5,0.824841561687985,
1,10,6,0.8232274089405276,
1,10,7,0.8208612714185589,
1,10,8,0.8211844817781081,
1,10,9,0.8218857018851088,
1,10,10,0.8220691994070641,
1,10,11,0.8225625759967825,
1,10,12,0.8207992056319541,
1,10,13,0.8208016574572294,
1,10,14,0.8180969957037605,
1,10,15,0.8121721324619273,
1,11,0,0.9710775908507622,
1,11,1,0.8362298116490361,
1,11,2,0.8308331296364778,
1,11,3,0.8313940311508397,
1,11,4,0.8279922113645652,
1,11,5,0.8262798274505958,
1,11,6,0.8260517648834191,
1,11,7,0.8274711833976658,
1,11,8,0.8267009151666777,
1,11,9,0.8268076364732725,
1,11,10,0.8273525237110733,
1,11,11,0.8255301428976242,
1,11,12,0.8260252676604554,
1,11,13,0.824843778959315,
1,11,14,0.8250840528946857,
1,11,15,0.8236174111689614,
1,12,0,0.8246558646364315,
1,12,1,0.8262011095859625,
