epoch,chunk_id,batch,train_loss,val_loss
1,0,0,0.9372150897979736,
1,0,1,0.9548827409744263,
1,1,0,0.9520787000656128,
1,1,1,0.972511351108551,
1,2,0,0.9518820643424988,
1,2,1,0.8672397136688232,
1,3,0,0.938992977142334,
1,3,1,0.9802972078323364,
1,4,0,0.9550671577453613,
1,4,1,0.9194902777671814,
1,5,0,0.961020290851593,
1,5,1,0.964065670967102,
1,6,0,0.9486956596374512,
1,6,1,0.9380486607551575,
1,7,0,0.8660994172096252,
1,7,1,0.8654751777648926,
1,8,0,0.9101396799087524,
1,8,1,0.8862444758415222,
1,9,0,0.8624812960624695,
1,9,1,0.8403327465057373,
1,10,0,0.9335384368896484,
1,10,1,0.9571388959884644,
1,11,0,0.9466533660888672,
1,11,1,0.9623875021934509,
1,12,0,0.9216424226760864,
1,12,1,0.8941164612770081,
1,13,0,0.8572870492935181,
1,13,1,0.8892484903335571,
1,14,0,0.8849181532859802,
1,14,1,0.8679332733154297,
1,15,0,0.8727338314056396,
1,15,1,0.8700905442237854,
1,16,0,0.9002643823623657,
1,16,1,0.9364008903503418,
1,17,0,0.89105224609375,
1,17,1,0.9244635105133057,
1,18,0,0.9154448509216309,
1,18,1,0.8843055963516235,
1,19,0,0.8619415760040283,
1,19,1,0.9020493030548096,
1,20,0,0.905741274356842,
1,20,1,0.8703691959381104,
1,21,0,0.898093581199646,
1,21,1,0.8768108487129211,
1,22,0,0.8600137233734131,
1,22,1,0.8848507404327393,
1,23,0,0.8492178916931152,
1,23,1,0.8925156593322754,
1,24,0,0.8841812014579773,
1,24,1,0.8667299747467041,
1,25,0,0.8577010631561279,
1,25,1,0.8362878561019897,
1,26,0,0.8695048093795776,
1,26,1,0.8568655252456665,
1,27,0,0.851378321647644,
1,27,1,0.8730382323265076,
1,28,0,0.8582124710083008,
1,28,1,0.8297892808914185,
1,29,0,0.8682226538658142,
1,29,1,0.8652441501617432,
1,30,0,0.8616331815719604,
1,30,1,0.849884569644928,
1,31,0,0.860383927822113,
1,31,1,0.8691105246543884,
1,32,0,0.8617137670516968,
1,32,1,0.8309344053268433,
1,33,0,0.85105961561203,
1,33,1,0.8591964244842529,
1,34,0,0.8494042158126831,
1,34,1,0.8516250252723694,
1,35,0,0.8486349582672119,
1,35,1,0.8547691702842712,
1,36,0,0.8580803871154785,
1,36,1,0.8822190761566162,
1,37,0,0.8800116181373596,
1,37,1,0.8767184019088745,
1,38,0,0.8587958812713623,
1,38,1,0.8425716757774353,
1,39,0,0.8599969148635864,
1,39,1,0.8829261064529419,
1,40,0,0.8655567169189453,
1,40,1,0.8807999491691589,
1,41,0,0.8671501874923706,
1,41,1,0.8417090177536011,
1,42,0,0.8657251596450806,
1,42,1,0.8705196380615234,
1,43,0,0.8476147651672363,
1,43,1,0.8631731271743774,
1,44,0,0.8604971766471863,
1,44,1,0.8367372751235962,
1,45,0,0.8496017456054688,
1,45,1,0.8695030808448792,
1,46,0,0.8608090281486511,
1,46,1,0.8561484813690186,
1,47,0,0.8518930673599243,
1,47,1,0.8624337911605835,
1,48,0,0.8528332114219666,
1,48,1,0.8447179794311523,
1,49,0,0.8705974221229553,
1,49,1,0.8620333075523376,
1,50,0,0.8705293536186218,
1,50,1,0.8593957424163818,
1,51,0,0.8503035306930542,
1,51,1,0.866597056388855,
1,52,0,0.8504306077957153,
1,52,1,0.8655070066452026,
1,53,0,0.8476707935333252,
1,53,1,0.8385294675827026,
1,54,0,0.8433202505111694,
1,54,1,0.869099497795105,
1,55,0,0.8632482886314392,
1,55,1,0.8516160249710083,
1,56,0,0.8642734885215759,
1,56,1,0.8300892114639282,
1,57,0,0.8492633700370789,
1,57,1,0.8282268047332764,
1,58,0,0.8493549823760986,
1,58,1,0.8611108660697937,
1,59,0,0.8532624244689941,
1,59,1,0.8525888919830322,
1,60,0,0.8520743250846863,
1,60,1,0.8490918278694153,
1,61,0,0.8526648879051208,
1,61,1,0.8581580519676208,
1,62,0,0.844901442527771,
1,62,1,0.8615798950195312,
1,63,0,0.8621762990951538,
1,63,1,0.8545628190040588,
1,64,0,0.854398250579834,
1,64,1,0.871778130531311,
1,65,0,0.8563055396080017,
1,65,1,0.8553296327590942,
1,66,0,0.8487952947616577,
1,66,1,0.8576632738113403,
1,67,0,0.8635121583938599,
1,67,1,0.8373204469680786,
1,68,0,0.8502047061920166,
1,68,1,0.8497588038444519,
1,69,0,0.852908194065094,
1,69,1,0.8683767318725586,
1,70,0,0.8576956987380981,
1,70,1,0.8483200073242188,
1,71,0,0.8477753400802612,
1,71,1,0.8586007356643677,
1,72,0,0.8398438692092896,
1,72,1,0.8596764802932739,
1,73,0,0.8590691685676575,
1,73,1,0.8661451935768127,
1,74,0,0.8434685468673706,
1,74,1,0.855344295501709,
1,75,0,0.8482199311256409,
1,75,1,0.8554176092147827,
1,76,0,0.838799238204956,
1,76,1,0.8339930772781372,
1,77,0,0.8525195121765137,
1,77,1,0.8340139985084534,
1,78,0,0.8739867210388184,
1,78,1,0.8318952322006226,
1,79,0,0.8456929922103882,
1,79,1,0.8443760871887207,
1,80,0,0.8842504024505615,
1,80,1,0.8731430768966675,
1,81,0,0.8478832244873047,
1,81,1,0.849253237247467,
1,82,0,0.8591039180755615,
1,82,1,0.8718818426132202,
1,83,0,0.8413434028625488,
1,83,1,0.8546303510665894,
1,84,0,0.8572584390640259,
1,84,1,0.855272650718689,
1,85,0,0.8611186742782593,
1,85,1,0.8533995151519775,
1,86,0,0.8477381467819214,
1,86,1,0.8317942023277283,
1,87,0,0.8554105758666992,
1,87,1,0.8466463088989258,
1,88,0,0.8453956842422485,
1,88,1,0.8466230034828186,
1,89,0,0.8436371088027954,
1,89,1,0.8486882448196411,
1,90,0,0.8454540371894836,
1,90,1,0.838667631149292,
1,91,0,0.8336146473884583,
1,91,1,0.8511582016944885,
1,92,0,0.8429900407791138,
1,92,1,0.8439568877220154,
1,93,0,0.8566024303436279,
1,93,1,0.8320316076278687,
1,94,0,0.8310182094573975,
1,94,1,0.8368654251098633,
1,95,0,0.8366056680679321,
1,95,1,0.8609485626220703,
1,96,0,0.8500018119812012,
1,96,1,0.8559244871139526,
1,97,0,0.8521270751953125,
1,97,1,0.8481272459030151,
1,98,0,0.8368205428123474,
1,98,1,0.8386764526367188,
1,99,0,0.8422046899795532,
1,99,1,0.8480434417724609,
1,100,0,0.8367290496826172,
1,100,1,0.8457311391830444,
1,101,0,0.8507833480834961,
1,101,1,0.843529462814331,
1,102,0,0.8497549891471863,
1,102,1,0.8387778401374817,
1,103,0,0.8474065065383911,
1,103,1,0.8418160676956177,
1,104,0,0.8383870124816895,
1,104,1,0.843878984451294,
1,105,0,0.8470571041107178,
1,105,1,0.8431650400161743,
1,106,0,0.8355693817138672,
1,106,1,0.8304497003555298,
1,107,0,0.8389021754264832,
1,107,1,0.8501771688461304,
1,108,0,0.8186379671096802,
1,108,1,0.831459641456604,
1,109,0,0.8367076516151428,
1,109,1,0.8400316834449768,
1,110,0,0.8475286364555359,
1,110,1,0.8475956320762634,
1,111,0,0.8423402309417725,
1,111,1,0.8358682990074158,
1,112,0,0.8371726870536804,
1,112,1,0.842793345451355,
1,113,0,0.848633885383606,
1,113,1,0.8389312028884888,
1,114,0,0.8370965719223022,
1,114,1,0.8332874774932861,
1,115,0,0.8404858112335205,
1,115,1,0.8198453187942505,
1,116,0,0.8743650913238525,
1,116,1,0.8645875453948975,
1,117,0,0.8388856649398804,
1,117,1,0.8410800695419312,
1,118,0,0.8467197418212891,
1,118,1,0.8608559370040894,
1,119,0,0.8447950482368469,
1,119,1,0.8378428220748901,
1,120,0,0.8326520919799805,
1,120,1,0.8465309143066406,
1,121,0,0.8386399745941162,
1,121,1,0.8343790769577026,
1,122,0,0.835659384727478,
1,122,1,0.8200568556785583,
1,123,0,0.8399332761764526,
1,123,1,0.8452988862991333,
1,124,0,0.8462387919425964,
1,124,1,0.8371824026107788,
1,125,0,0.8402893543243408,
1,125,1,0.8346798419952393,
1,126,0,0.8352851867675781,
1,126,1,0.8303154706954956,
1,127,0,0.8495440483093262,
1,127,1,0.8364660739898682,
1,128,0,0.8374438285827637,
1,128,1,0.8315026760101318,
1,129,0,0.8331411480903625,
1,129,1,0.8336074948310852,
1,130,0,0.8405475616455078,
1,130,1,0.8570641875267029,
1,131,0,0.8343921303749084,
1,131,1,0.8399703502655029,
1,132,0,0.8413090705871582,
1,132,1,0.8383803963661194,
1,133,0,0.8344337344169617,
1,133,1,0.8215079307556152,
1,134,0,0.8449331521987915,
1,134,1,0.8410939574241638,
1,135,0,0.8469886779785156,
1,135,1,0.8362421989440918,
1,136,0,0.8359817266464233,
1,136,1,0.8586601614952087,
1,137,0,0.846984326839447,
1,137,1,0.8368991613388062,
1,138,0,0.8356465101242065,
1,138,1,0.854568600654602,
1,139,0,0.845091700553894,
1,139,1,0.8587366342544556,
1,140,0,0.8441687226295471,
1,140,1,0.8531697988510132,
1,141,0,0.8379205465316772,
1,141,1,0.8362290263175964,
1,142,0,0.8496825695037842,
1,142,1,0.8369338512420654,
1,143,0,0.8386330604553223,
1,143,1,0.8527246713638306,
1,144,0,0.8465191125869751,
1,144,1,0.836861252784729,
1,145,0,0.8356285095214844,
1,145,1,0.8374618887901306,
1,146,0,0.8435121774673462,
1,146,1,0.8445791006088257,
1,147,0,0.8524627685546875,
1,147,1,0.8506573438644409,
1,148,0,0.83873450756073,
1,148,1,0.8370562195777893,
1,149,0,0.8414310216903687,
1,149,1,0.8517809510231018,
1,150,0,0.8547250032424927,
1,150,1,0.8418176770210266,
1,151,0,0.8339165449142456,
1,151,1,0.8233475685119629,
1,152,0,0.8503519892692566,
1,152,1,0.8804540038108826,
1,153,0,0.8452262878417969,
1,153,1,0.8333223462104797,
1,154,0,0.84059739112854,
1,154,1,0.825766921043396,
1,155,0,0.8590488433837891,
1,155,1,0.8499639630317688,
1,156,0,0.8279344439506531,
1,156,1,0.8289068341255188,
1,157,0,0.8346195816993713,
1,157,1,0.8439996242523193,
1,158,0,0.8420448303222656,
1,158,1,0.8357195854187012,
1,159,0,0.8295148015022278,
1,159,1,0.8408360481262207,
1,160,0,0.8456608653068542,
1,160,1,0.8422286510467529,
1,161,0,0.8390971422195435,
1,161,1,0.8427175283432007,
1,162,0,0.8331124186515808,
1,162,1,0.838158130645752,
1,163,0,0.8303590416908264,
1,163,1,0.8251035213470459,
1,164,0,0.8367030620574951,
1,164,1,0.8555660247802734,
1,165,0,0.8356581330299377,
1,165,1,0.8315231800079346,
1,166,0,0.8383363485336304,
1,166,1,0.8242965340614319,
1,167,0,0.8385324478149414,
1,167,1,0.8233950734138489,
1,168,0,0.8419467806816101,
1,168,1,0.8469488620758057,
1,169,0,0.8417169451713562,
1,169,1,0.8327614665031433,
1,170,0,0.8264015913009644,
1,170,1,0.8501204252243042,
1,171,0,0.8367145657539368,
1,171,1,0.8421414494514465,
1,172,0,0.8332556486129761,
1,172,1,0.8500421047210693,
1,173,0,0.8320499658584595,
1,173,1,0.8498356342315674,
1,174,0,0.8399320244789124,
1,174,1,0.8399674892425537,
1,175,0,0.8279882669448853,
1,175,1,0.8305582404136658,
1,176,0,0.8299285769462585,
1,176,1,0.8256595730781555,
1,177,0,0.8329404592514038,
1,177,1,0.8307037353515625,
1,178,0,0.8365886807441711,
1,178,1,0.8242095708847046,
1,179,0,0.8314447402954102,
1,179,1,0.8527000546455383,
1,180,0,0.8319106698036194,
1,180,1,0.8326284885406494,
1,181,0,0.8293063640594482,
1,181,1,0.8282272815704346,
1,182,0,0.8403758406639099,
1,182,1,0.8446897268295288,
1,183,0,0.834037721157074,
1,183,1,0.824195146560669,
1,184,0,0.834142804145813,
1,184,1,0.8466916680335999,
1,185,0,0.8381698727607727,
1,185,1,0.8332717418670654,
1,186,0,0.8379123210906982,
1,186,1,0.8244542479515076,
1,187,0,0.8293394446372986,
1,187,1,0.8238762617111206,
1,188,0,0.8305162191390991,
1,188,1,0.8355578780174255,
1,189,0,0.8326599597930908,
1,189,1,0.8241424560546875,
1,190,0,0.8378405570983887,
1,190,1,0.8334570527076721,
1,191,0,0.8367220163345337,
1,191,1,0.8344905972480774,
1,192,0,0.8306994438171387,
1,192,1,0.8468247652053833,
1,193,0,0.8330572843551636,
1,193,1,0.8303638696670532,
1,194,0,0.8315404653549194,
1,194,1,0.8427643775939941,
1,195,0,0.8332292437553406,
1,195,1,0.8412240147590637,
1,196,0,0.8347270488739014,
1,196,1,0.8325334191322327,
1,197,0,0.8335572481155396,
1,197,1,0.8249629139900208,
1,198,0,0.8337467312812805,
1,198,1,0.8409873247146606,
1,199,0,0.8331507444381714,
1,199,1,0.8238696455955505,
1,200,0,0.8375400304794312,
1,200,1,0.827398419380188,
1,201,0,0.8298364281654358,
1,201,1,0.8341827988624573,
1,202,0,0.8368537425994873,
1,202,1,0.8396876454353333,
1,203,0,0.833109974861145,
1,203,1,0.8263625502586365,
1,204,0,0.8324387073516846,
1,204,1,0.8300611972808838,
1,205,0,0.8346008658409119,
1,205,1,0.8391894102096558,
1,206,0,0.8346197605133057,
1,206,1,0.8320199847221375,
1,207,0,0.8301967978477478,
1,207,1,0.8248681426048279,
1,208,0,0.8309222459793091,
1,208,1,0.8292721509933472,
1,209,0,0.8299387097358704,
1,209,1,0.8385348320007324,
1,210,0,0.8361776471138,
