epoch,chunk_id,batch,train_loss,val_loss
1,0,0,0.9870690703392029,
1,0,1,1.0071295499801636,
1,1,0,1.002463459968567,
1,1,1,0.9650729894638062,
1,2,0,1.0000649690628052,
1,2,1,0.9942919611930847,
1,3,0,0.9765500426292419,
1,3,1,1.0168520212173462,
1,4,0,0.9836040139198303,
1,4,1,0.9729810953140259,
1,5,0,0.9776672124862671,
1,5,1,0.983642041683197,
1,6,0,0.9978926181793213,
1,6,1,0.9654930233955383,
1,7,0,0.9664948582649231,
1,7,1,0.9965569972991943,
1,8,0,0.9689422845840454,
1,8,1,0.9563954472541809,
1,9,0,0.9893540740013123,
1,9,1,0.9885279536247253,
1,10,0,0.9761635065078735,
1,10,1,0.9701366424560547,
1,11,0,0.968124270439148,
1,11,1,0.9853367209434509,
1,12,0,0.9602130055427551,
1,12,1,0.9649384021759033,
1,13,0,0.964249849319458,
1,13,1,0.9848244190216064,
1,14,0,0.972353994846344,
1,14,1,0.991077184677124,
1,15,0,0.9823594689369202,
1,15,1,0.9881387948989868,
1,16,0,0.9645728468894958,
1,16,1,0.9923149347305298,
1,17,0,0.9592463374137878,
1,17,1,0.9435365200042725,
1,18,0,0.9612744450569153,
1,18,1,0.9649907946586609,
1,19,0,0.9789842367172241,
1,19,1,0.9425842761993408,
1,20,0,0.9680580496788025,
1,20,1,0.9726497530937195,
1,21,0,0.9596935510635376,
1,21,1,0.9633978009223938,
1,22,0,0.9655564427375793,
1,22,1,0.9273576140403748,
1,23,0,0.960769772529602,
1,23,1,0.9273334741592407,
1,24,0,0.9597249031066895,
1,24,1,0.9660834670066833,
1,25,0,0.9679201245307922,
1,25,1,0.9602482318878174,
1,26,0,0.9516377449035645,
1,26,1,0.9536251425743103,
1,27,0,0.9520301818847656,
1,27,1,0.9624953269958496,
1,28,0,0.9630401730537415,
1,28,1,0.9571169018745422,
1,29,0,0.9462769627571106,
1,29,1,0.9460070729255676,
1,30,0,0.9487336277961731,
1,30,1,0.9472578167915344,
1,31,0,0.9478001594543457,
1,31,1,0.9573155045509338,
1,32,0,0.9432694315910339,
1,32,1,0.9439178109169006,
1,33,0,0.9562668204307556,
1,33,1,0.9467915296554565,
1,34,0,0.9392298460006714,
1,34,1,0.960749626159668,
1,35,0,0.9250460267066956,
1,35,1,0.9596084356307983,
1,36,0,0.9380597472190857,
1,36,1,0.9421847462654114,
1,37,0,0.9399673938751221,
1,37,1,0.9301702380180359,
1,38,0,0.939403772354126,
1,38,1,0.9677651524543762,
1,39,0,0.9536674618721008,
1,39,1,0.9482271075248718,
1,40,0,0.9416048526763916,
1,40,1,0.9589536786079407,
1,41,0,0.940962016582489,
1,41,1,0.9388701915740967,
1,42,0,0.9426000714302063,
1,42,1,0.9333457350730896,
1,43,0,0.939541220664978,
1,43,1,0.9697808027267456,
1,44,0,0.9223350882530212,
1,44,1,0.9212397336959839,
1,45,0,0.9167587757110596,
1,45,1,0.9704103469848633,
1,46,0,0.9318374395370483,
1,46,1,0.9603601694107056,
1,47,0,0.9277387857437134,
1,47,1,0.9525341987609863,
1,48,0,0.9337153434753418,
1,48,1,0.9098272323608398,
1,49,0,0.9353170394897461,
1,49,1,0.9508914947509766,
1,50,0,0.9308529496192932,
1,50,1,0.9066395163536072,
1,51,0,0.9230893850326538,
1,51,1,0.9347502589225769,
1,52,0,0.9309813976287842,
1,52,1,0.9121586084365845,
1,53,0,0.9203855991363525,
1,53,1,0.9047192335128784,
1,54,0,0.9193260669708252,
1,54,1,0.9059295654296875,
1,55,0,0.9106757044792175,
1,55,1,0.9379705190658569,
1,56,0,0.9236201047897339,
1,56,1,0.9054203033447266,
1,57,0,0.9085510969161987,
1,57,1,0.9222713112831116,
1,58,0,0.914294421672821,
1,58,1,0.9450060129165649,
1,59,0,0.9065945744514465,
1,59,1,0.9070525169372559,
1,60,0,0.9169795513153076,
1,60,1,0.9209913611412048,
1,61,0,0.9071745872497559,
1,61,1,0.9089826941490173,
1,62,0,0.9056782722473145,
1,62,1,0.9297621250152588,
1,63,0,0.9163041710853577,
1,63,1,0.9148004055023193,
1,64,0,0.9051070213317871,
1,64,1,0.9045689105987549,
1,65,0,0.9082797765731812,
1,65,1,0.9224638342857361,
1,66,0,0.9159938097000122,
1,66,1,0.9131295680999756,
1,67,0,0.9086941480636597,
1,67,1,0.9123662114143372,
1,68,0,0.912712812423706,
1,68,1,0.9187335968017578,
1,69,0,0.8937960267066956,
1,69,1,0.9000112414360046,
1,70,0,0.8929091691970825,
1,70,1,0.9027408361434937,
1,71,0,0.9086171388626099,
1,71,1,0.9161818027496338,
1,72,0,0.8939559459686279,
1,72,1,0.8921454548835754,
1,73,0,0.8931781053543091,
1,73,1,0.8814157843589783,
1,74,0,0.8965381979942322,
1,74,1,0.8852989077568054,
1,75,0,0.8896664381027222,
1,75,1,0.9237781167030334,
1,76,0,0.8877240419387817,
1,76,1,0.8970281481742859,
1,77,0,0.9014995098114014,
1,77,1,0.8775663375854492,
1,78,0,0.9030635952949524,
1,78,1,0.9127463102340698,
1,79,0,0.9021726846694946,
1,79,1,0.8917549848556519,
1,80,0,0.8995936512947083,
1,80,1,0.8920136094093323,
1,81,0,0.8864133358001709,
1,81,1,0.917016863822937,
1,82,0,0.8902280330657959,
1,82,1,0.8790391087532043,
1,83,0,0.8851828575134277,
1,83,1,0.9003839492797852,
1,84,0,0.8755513429641724,
1,84,1,0.8712778091430664,
1,85,0,0.8839294910430908,
1,85,1,0.8730087280273438,
1,86,0,0.8864842057228088,
1,86,1,0.8727957010269165,
1,87,0,0.8853825926780701,
1,87,1,0.8533390760421753,
1,88,0,0.8748308420181274,
1,88,1,0.8673157095909119,
1,89,0,0.8840363025665283,
1,89,1,0.8598153591156006,
1,90,0,0.8713251948356628,
1,90,1,0.8872989416122437,
1,91,0,0.8772624731063843,
1,91,1,0.864993691444397,
1,92,0,0.8842024207115173,
1,92,1,0.8839458227157593,
1,93,0,0.8700128793716431,
1,93,1,0.8790609836578369,
1,94,0,0.8703688979148865,
1,94,1,0.8779391646385193,
1,95,0,0.8705931305885315,
1,95,1,0.8646625876426697,
1,96,0,0.8743330836296082,
1,96,1,0.865615963935852,
1,97,0,0.8632245063781738,
1,97,1,0.8729742169380188,
1,98,0,0.8687165975570679,
1,98,1,0.8645818829536438,
1,99,0,0.864273190498352,
