epoch,chunk_id,batch,train_loss,val_loss
1,0,0,1.0014890565070487,
1,0,1,0.9856063212953252,
1,0,2,0.9668844487994256,
1,0,3,0.9532559690681431,
1,0,4,0.9318978743759815,
1,0,5,0.9204946491987528,
1,0,6,0.9116837552282773,
1,0,7,0.8888253167787339,
1,0,8,0.8802809649372647,
1,0,9,0.871863344483597,
1,0,10,0.8590601825248512,
1,0,11,0.856114006254737,
1,0,12,0.8503209735650265,
1,0,13,0.8446456289384051,
1,0,14,0.841932393309389,
1,0,15,0.8384435229772463,
1,1,0,0.8413144261008605,
1,1,1,0.8366970821928497,
1,1,2,0.8365563751903201,
1,1,3,0.8353511558519133,
1,1,4,0.8303466781656715,
1,1,5,0.8323637401387891,
1,1,6,0.8306095205691979,
1,1,7,0.8308892096105697,
1,1,8,0.829894476517699,
1,1,9,0.8283833370669731,
1,1,10,0.8280195251440698,
1,1,11,0.8289170586531013,
1,1,12,0.8285290830579355,
1,1,13,0.8279301894807995,
1,1,14,0.8285773789055811,
1,1,15,0.8278429231377894,
1,2,0,0.8281845363045282,
1,2,1,0.8287591537996819,
1,2,2,0.8267230984641314,
1,2,3,0.8280039276466662,
1,2,4,0.8269666599518475,
1,2,5,0.8280043282313968,
1,2,6,0.8267744974797051,
1,2,7,0.8262030942125411,
1,2,8,0.8252367850377788,
1,2,9,0.8271949159710089,
1,2,10,0.8259415833060357,
1,2,11,0.8279544685407471,
1,2,12,0.8261591512770402,
1,2,13,0.8268914808683179,
1,2,14,0.8271717512214145,
1,2,15,0.8272375403778978,
1,3,0,0.825863403512455,
1,3,1,0.8261520594052212,
1,3,2,0.8274770328800396,
1,3,3,0.8273099422325257,
1,3,4,0.8263985059457067,
1,3,5,0.8273784903072605,
1,3,6,0.8237341697939031,
1,3,7,0.825903824341587,
1,3,8,0.8255420162504441,
1,3,9,0.8249009065914983,
1,3,10,0.8240696673456305,
1,3,11,0.8269616966299205,
1,3,12,0.8253094016712681,
1,3,13,0.8255299692952436,
